order_name,id_reversa,reverse_type,data_compra,data_entrega,data_reversa,dias_compra_ate_reversa,mes_compra,tipo,bucket
IN-2700298-ENTR-1025,37163fea-29dd-422e-aceb-b9230f6ffc61,Troca,2025-08-12,2025-08-21,2025-08-28,16,2025-08,Troca,16–30d
IN-2970051,c60ef721-6855-40f8-83d4-5929c6f012f9,Troca,2025-10-12,2025-10-28,2025-10-28,16,2025-10,Troca,16–30d
IN-3103758,269f7914-6d81-40f3-be53-f0a1ef3b8e6e,Troca,2025-11-10,2025-11-17,2025-11-26,16,2025-11,Troca,16–30d
IN-3914116,c1439100-c184-44ce-9f87-ff21c7de9075,Troca,2026-04-19,2026-04-30,2026-05-05,16,2026-04,Troca,16–30d
IN-3483649,cbce35b4-10fb-4924-a18a-812a31a58e18,Troca,2026-01-04,2026-01-08,2026-01-20,16,2026-01,Troca,16–30d
IN-4011179,ca6e57a2-79ce-422b-87d6-800776818b83,Troca,2026-05-23,2026-06-01,2026-06-08,16,2026-05,Troca,16–30d
IN-3850825,6a75f493-ef9e-4287-b8f1-684890a6a643,Devolução,2026-03-31,2026-04-07,2026-04-16,16,2026-03,Devolução,16–30d
IN-3185600,705505dd-7530-49ea-b436-2ccb7f6ba85a,Troca,2025-11-22,2025-12-04,2025-12-08,16,2025-11,Troca,16–30d
IN-2702202,10e72343-6ea9-4776-845a-d8220d069a99,Troca,2025-08-12,2025-08-22,2025-08-28,16,2025-08,Troca,16–30d
IN-3272621-ENTR-0126,b973db7f-01d1-41da-98ec-163701b6a7c9,Troca,2025-11-29,2025-12-13,2025-12-15,16,2025-11,Troca,16–30d
IN-3454946,0d6c6ef3-e87b-4635-8603-46ad6ccc581c,Troca,2025-12-27,2026-01-01,2026-01-12,16,2025-12,Troca,16–30d
IN-3648831,7d74df3a-7b7e-4685-815a-e32ac736ae68,Troca,2026-02-16,2026-02-20,2026-03-04,16,2026-02,Troca,16–30d
IN-3692572,48dac019-3751-4c4b-aee7-7de59a1d9d39,Troca,2026-02-28,2026-03-12,2026-03-16,16,2026-02,Troca,16–30d
IN-3672037,27119af6-9a0b-496c-9e68-77cd6221c7c7,Troca,2026-02-23,2026-02-26,2026-03-11,16,2026-02,Troca,16–30d
IN-2714967,558fdc29-2acd-4a18-b158-6976c60a1c59,Sem Reembolso,2025-08-15,2025-08-19,2025-08-31,16,2025-08,Sem reembolso,16–30d
IN-3091639,5dc5151a-432e-4bec-9f88-87ee4e05306e,Troca,2025-11-08,2025-11-19,2025-11-24,16,2025-11,Troca,16–30d
IN-4097636,c7da5126-d842-47ba-befe-2b0d9182b49f,Devolução,2026-06-23,2026-06-26,2026-07-09,16,2026-06,Devolução,16–30d
IN-3327244,3a2db054-a3b9-4cf1-bcbc-7bb38a4ce042,Troca,2025-12-04,2025-12-20,2025-12-20,16,2025-12,Troca,16–30d
IN-3739364,c8d0387d-28f7-4f79-8543-d72568f54cde,Troca,2026-03-10,2026-03-20,2026-03-26,16,2026-03,Troca,16–30d
IN-3866163,c293ff77-d428-444b-a89e-decd9271ca37,Troca,2026-04-05,2026-04-14,2026-04-21,16,2026-04,Troca,16–30d
IN-3237275,119f3b8c-4207-437d-a0eb-7ef91ab80f9e,Troca,2025-11-28,2025-12-03,2025-12-14,16,2025-11,Troca,16–30d
IN-4093424,bf30aa14-936b-47cf-baf4-8cdd904d94b2,Troca,2026-06-21,2026-06-26,2026-07-07,16,2026-06,Troca,16–30d
IN-3029645,370a3da0-c96e-4eb8-8b7e-8374d76a38d6,Troca,2025-10-27,2025-10-31,2025-11-12,16,2025-10,Troca,16–30d
IN-3142739,77eb2c0a-abab-4db3-956a-d3b46f48bc93,Troca,2025-11-15,2025-11-21,2025-12-01,16,2025-11,Troca,16–30d
IN-3990228,c58df3ba-eb9b-4345-97b9-e8dddbf070a3,Troca,2026-05-16,2026-05-29,2026-06-01,16,2026-05,Troca,16–30d
IN-3359002,7a1ff276-70a7-4797-9291-b97a76696402,Troca,2025-12-09,2025-12-18,2025-12-25,16,2025-12,Troca,16–30d
IN-2848773-SN,2382994f-aae7-4175-8a95-35d7dd2502ff,Troca,2025-09-17,2025-09-22,2025-10-03,16,2025-09,Troca,16–30d
IN-2683085,2e16a633-a181-4e33-b29e-d6828d05b39c,Troca,2025-08-08,2025-08-12,2025-08-24,16,2025-08,Troca,16–30d
IN-3144880-ENTR-1225,967662d7-6f24-4287-894e-1eabd9732346,Troca,2025-11-15,2025-11-24,2025-12-01,16,2025-11,Troca,16–30d
IN-3247584,37467ba4-0d5d-4537-bc33-553783927688,Troca,2025-11-28,2025-12-10,2025-12-14,16,2025-11,Troca,16–30d
IN-3443713,de6654b0-b217-43bb-981d-3e4b127a6cb0,Troca,2025-12-23,2025-12-30,2026-01-08,16,2025-12,Troca,16–30d
IN-3605240,e2744118-24cd-46f5-9f80-20ef8b756564,Troca,2026-02-03,2026-02-09,2026-02-19,16,2026-02,Troca,16–30d
IN-3189196,5f04a5c0-8b04-4382-8934-8a6bbe03589e,Troca,2025-11-22,2025-12-04,2025-12-08,16,2025-11,Troca,16–30d
IN-3211735,383d990e-00a2-44a0-a744-1fc9876e7e3e,Troca,2025-11-25,2025-11-29,2025-12-11,16,2025-11,Troca,16–30d
IN-3818943-ENTR-0426,6769ebcc-b46c-4998-84f1-d51302b7ef5a,Troca,2026-03-25,2026-04-06,2026-04-10,16,2026-03,Troca,16–30d
IN-3921600,333ed8e8-7541-4c7a-8f2c-8ad53f8749ec,Troca,2026-04-21,2026-04-28,2026-05-07,16,2026-04,Troca,16–30d
IN-3715261,d6f92d15-071b-40c2-8b9e-dfc63ed0b88c,Troca,2026-03-05,2026-03-20,2026-03-21,16,2026-03,Troca,16–30d
IN-4031145,fc24d10d-a5de-4b53-a6f1-2a6cd018d4a1,Troca,2026-05-30,2026-06-05,2026-06-15,16,2026-05,Troca,16–30d
IN-3596049,cd9df7a3-eaff-4b3f-b465-1bb1e01a64f8,Troca,2026-02-01,2026-02-04,2026-02-17,16,2026-02,Troca,16–30d
IN-4126840,4d1a1170-4caf-487e-8027-3ad0d3235462,Troca,2026-07-05,2026-07-23,2026-07-21,16,2026-07,Troca,16–30d
IN-4054664,3f257635-c52c-46d0-bd88-9c35d7786ef5,Devolução,2026-06-06,2026-06-16,2026-06-22,16,2026-06,Devolução,16–30d
IN-3093258,7614e9be-3b47-420a-bf0d-8bdfe93a2557,Troca,2025-11-08,2025-11-13,2025-11-24,16,2025-11,Troca,16–30d
IN-3281931-ENTR-0126,551204e6-2074-426e-a399-7ee54c539f63,Troca,2025-11-29,2025-12-11,2025-12-15,16,2025-11,Troca,16–30d
IN-3456477-SN,62e418b0-71f1-41c8-87df-52c537fc8cee,Sem Reembolso,2025-12-27,2026-01-08,2026-01-12,16,2025-12,Sem reembolso,16–30d
IN-3256658,b86ea684-d54d-4ae2-bf61-dfeed86bde85,Troca,2025-11-28,2025-12-05,2025-12-14,16,2025-11,Troca,16–30d
IN-3843727,5ed38e96-6cc6-4bb4-bf7a-5291b1807932,Devolução,2026-03-30,2026-04-02,2026-04-15,16,2026-03,Devolução,16–30d
IN-3257424,9ef89ed8-a502-4a1c-8acf-9357fb0ebad6,Troca,2025-11-28,2025-12-06,2025-12-14,16,2025-11,Troca,16–30d
IN-4151618,43042206-a3fa-4fa7-bd8e-21615f0b6cf5,Troca,2026-07-13,2026-07-23,2026-07-29,16,2026-07,Troca,16–30d
IN-3428820,1238602b-3fb0-4426-ab12-cb8a287a6587,Devolução,2025-12-20,2025-12-27,2026-01-05,16,2025-12,Devolução,16–30d
IN-3093804,6382b321-2cd7-4d22-9e5c-65b068731670,Troca,2025-11-08,2025-11-17,2025-11-24,16,2025-11,Troca,16–30d
IN-2785168,163a2799-88e6-4cbe-b48e-38bff41c1466,Troca,2025-09-02,2025-09-06,2025-09-18,16,2025-09,Troca,16–30d
IN-2701030,3f34bf1d-a803-4635-a054-88a382d73203,Troca,2025-08-12,2025-08-20,2025-08-28,16,2025-08,Troca,16–30d
IN-3067244,fd90d846-4550-4e8a-a30d-cab91468a81f,Troca,2025-11-04,2025-11-20,2025-11-20,16,2025-11,Troca,16–30d
IN-3108208,1e697cdf-964b-41e2-9313-965b2354a751,Troca,2025-11-11,2025-11-17,2025-11-27,16,2025-11,Troca,16–30d
IN-3916612,f7b1527d-b379-4212-b44b-34212ded8750,Troca,2026-04-19,2026-04-23,2026-05-05,16,2026-04,Troca,16–30d
IN-2892159,e2e93e34-9548-44fe-b1d6-6848ef495e52,Troca,2025-09-29,2025-10-08,2025-10-15,16,2025-09,Troca,16–30d
IN-3606238,5113cef4-ef46-455d-a49c-bfd666ff5a3c,Troca,2026-02-04,2026-02-13,2026-02-20,16,2026-02,Troca,16–30d
IN-4140286,90e43bd6-d3e7-4158-82b2-4205435a0b09,Troca,2026-07-09,2026-07-13,2026-07-25,16,2026-07,Troca,16–30d
IN-3324681-SN,55378795-b93d-49ba-ab93-6b18381a4cbd,Troca,2025-12-03,2025-12-09,2025-12-19,16,2025-12,Troca,16–30d
IN-3123148,7da4c25c-b3be-4599-b263-8a382625cfe2,Troca,2025-11-12,2025-11-20,2025-11-28,16,2025-11,Troca,16–30d
IN-3872493,be342b1d-211c-4687-86b8-17a933e0527b,Troca,2026-04-07,2026-04-10,2026-04-23,16,2026-04,Troca,16–30d
IN-3637755,383f86b0-5e36-4b07-b1a6-dcd608b1d683,Troca,2026-02-12,2026-02-19,2026-02-28,16,2026-02,Troca,16–30d
IN-4114181,864eaf85-31a8-49ea-81cb-46ebf8804f6a,Troca,2026-06-30,2026-07-06,2026-07-16,16,2026-06,Troca,16–30d
IN-4055396,ee9147c3-bb54-4ede-8194-9e24bebdea36,Troca,2026-06-07,2026-06-18,2026-06-23,16,2026-06,Troca,16–30d
IN-3265827,1bd97b54-dd37-4e8d-95dd-c4b7ae48b66a,Troca,2025-11-28,2025-12-05,2025-12-14,16,2025-11,Troca,16–30d
IN-2654501,2889feb6-4c80-4bae-9e23-972c28464b9e,Troca,2025-08-03,2025-08-07,2025-08-19,16,2025-08,Troca,16–30d
IN-3189505,41c22d19-62f6-4b7d-80f9-822c6685b103,Troca,2025-11-22,2025-11-28,2025-12-08,16,2025-11,Troca,16–30d
IN-3377770,4fb200b7-5738-4a14-b4c8-b90f7aaec00f,Troca,2025-12-12,2025-12-19,2025-12-28,16,2025-12,Troca,16–30d
IN-3370718,cfd0c983-3451-4b93-998b-07e0b051e3e6,Troca,2025-12-10,2025-12-17,2025-12-26,16,2025-12,Troca,16–30d
IN-3660174,b7aa0c89-0169-40dc-8cfa-e9f06c783841,Troca,2026-02-19,2026-03-08,2026-03-07,16,2026-02,Troca,16–30d
IN-3891828,286436ab-07d8-4b5a-a104-ec12ed3286cd,Troca,2026-04-12,2026-04-15,2026-04-28,16,2026-04,Troca,16–30d
IN-4061770,992376fe-712f-467a-a4a2-0051781acd06,Troca,2026-06-09,2026-06-25,2026-06-25,16,2026-06,Troca,16–30d
IN-3243308,1d7d6fc0-4411-4901-8f24-c49284b1ad24,Troca,2025-11-28,2025-12-10,2025-12-14,16,2025-11,Troca,16–30d
IN-4094259,2c1f8034-52a2-41d4-8d5b-9ead9f411c14,Sem Reembolso,2026-06-21,2026-06-27,2026-07-07,16,2026-06,Sem reembolso,16–30d
IN-3605234,dc5f1897-447d-4fb4-9790-effb114fb015,Troca,2026-02-03,,2026-02-19,16,2026-02,Troca,16–30d
IN-3364375,e2b9b9f4-a040-49f4-966b-bcd7f4c14996,Troca,2025-12-09,2025-12-15,2025-12-25,16,2025-12,Troca,16–30d
IN-3917892,fce1d714-5aa1-44af-8e1e-ff368de14d9a,Devolução,2026-04-20,2026-04-27,2026-05-06,16,2026-04,Devolução,16–30d
IN-4145258,b8a9b75c-89ec-4597-bd1c-c07c9c2be5d1,Devolução,2026-07-11,2026-07-23,2026-07-27,16,2026-07,Devolução,16–30d
IN-2909064,1396728a-ec70-45c7-ac38-412668dfd3ea,Troca,2025-10-04,2025-10-10,2025-10-20,16,2025-10,Troca,16–30d
IN-3151932-SN,f1ea0faa-064d-4e64-9c0d-6be922eb9951,Troca,2025-11-16,2025-11-27,2025-12-02,16,2025-11,Troca,16–30d
IN-3604036,1806cde8-62ee-460d-b62e-cad544fc0301,Troca,2026-02-03,2026-02-11,2026-02-19,16,2026-02,Troca,16–30d
IN-3472139,64f9231a-30db-410a-b7fd-ea15f8085381,Troca,2026-01-01,2026-01-06,2026-01-17,16,2026-01,Troca,16–30d
IN-3817379,25b0fe1c-5631-469a-88c9-d7468e8b3b24,Troca,2026-03-25,2026-03-30,2026-04-10,16,2026-03,Troca,16–30d
IN-3964705,2ddd35ba-6131-4064-8705-907fad08e2f3,Troca,2026-05-06,2026-05-21,2026-05-22,16,2026-05,Troca,16–30d
IN-3049156,f8839a6a-1107-4a29-bcc4-eaf86a681cc8,Troca,2025-11-01,2025-11-10,2025-11-17,16,2025-11,Troca,16–30d
IN-4034614,fc7b0d8a-cfcc-4129-a758-ae92cb2986cf,Devolução,2026-05-31,2026-06-11,2026-06-16,16,2026-05,Devolução,16–30d
IN-3946442-SN,71020b0a-85a5-4d5e-8b20-df4a88999dc8,Troca,2026-04-30,2026-05-11,2026-05-16,16,2026-04,Troca,16–30d
IN-4057341,39450f11-4318-41e6-8570-8ab711a998a4,Troca,2026-06-07,2026-06-10,2026-06-23,16,2026-06,Troca,16–30d
IN-3279489-ENTR-0126,048715cf-1d06-4b96-97ab-3915e95b8739,Troca,2025-11-29,2025-12-13,2025-12-15,16,2025-11,Troca,16–30d
IN-3480482,c3318b94-1bb4-482d-bc14-980d6252f861,Troca,2026-01-03,2026-01-08,2026-01-19,16,2026-01,Troca,16–30d
IN-3309467,dee65fec-98a6-4bb1-bac2-aa2c7da373d0,Sem Reembolso,2025-12-01,2025-12-15,2025-12-17,16,2025-12,Sem reembolso,16–30d
IN-3119219,a97a4c17-0c7c-4083-8360-3c90c01c684d,Troca,2025-11-12,2025-11-23,2025-11-28,16,2025-11,Troca,16–30d
IN-3036209,aa038992-add4-4e3a-986d-00ecff9c47e2,Troca,2025-10-29,2025-11-07,2025-11-14,16,2025-10,Troca,16–30d
IN-3317276,f2ba31e8-9f03-4967-8cfd-8e3de01e721d,Troca,2025-12-02,2025-12-08,2025-12-18,16,2025-12,Troca,16–30d
IN-3293660,d5844989-1c98-473b-8ccd-88f1ea30c74d,Troca,2025-11-30,2025-12-12,2025-12-16,16,2025-11,Troca,16–30d
IN-2820744,8fa78436-8929-4350-ba5e-7251f015b4b8,Troca,2025-09-10,2025-09-16,2025-09-26,16,2025-09,Troca,16–30d
IN-3576536,96640bc7-837e-428b-929e-f193c14baf8c,Devolução,2026-01-26,2026-02-10,2026-02-11,16,2026-01,Devolução,16–30d
IN-4093185,2d00ad1c-2402-49b0-9b1e-b492285ddb0a,Troca,2026-06-21,2026-07-02,2026-07-07,16,2026-06,Troca,16–30d
IN-4013016,9dec8f5e-6599-46f0-9b24-0480bcaa396a,Troca,2026-05-24,2026-05-29,2026-06-09,16,2026-05,Troca,16–30d
IN-3212208,a49412c2-ccd1-4c05-bcd2-cdc4ce4f28ad,Troca,2025-11-25,2025-12-04,2025-12-11,16,2025-11,Troca,16–30d
IN-3607198,68044a8d-13e2-4d06-989e-bd8c1398a557,Devolução,2026-02-04,2026-02-11,2026-02-20,16,2026-02,Devolução,16–30d
IN-2979178,d1b545e6-8ebf-497b-a991-e0eb49a13ba8,Troca,2025-10-14,2025-10-17,2025-10-30,16,2025-10,Troca,16–30d
IN-3385702-SN,bfcd5099-59ef-4481-8111-03611360a2f4,Troca,2025-12-13,2025-12-19,2025-12-29,16,2025-12,Troca,16–30d
IN-3670887,6e2d711a-0474-4e0f-a089-646bba7a7f53,Troca,2026-02-22,2026-02-26,2026-03-10,16,2026-02,Troca,16–30d
IN-3145967,8608b4cf-8469-44d7-a35a-151f6e14e831,Troca,2025-11-15,,2025-12-01,16,2025-11,Troca,16–30d
IN-3058969,b8b8cff1-1c58-4565-a7d6-7752bbb55ecf,Troca,2025-11-03,2025-11-08,2025-11-19,16,2025-11,Troca,16–30d
IN-3610700,ae8d09a4-77a0-4834-bc95-9aa5bfd01a53,Troca,2026-02-05,2026-02-14,2026-02-21,16,2026-02,Troca,16–30d
IN-3785685,4ea72061-64b3-40fa-aac1-913e62bd5f8e,Devolução,2026-03-18,2026-03-23,2026-04-03,16,2026-03,Devolução,16–30d
IN-3260087,6f37c008-8a6a-4ffb-86a1-90068dee2026,Troca,2025-11-28,2025-12-03,2025-12-14,16,2025-11,Troca,16–30d
IN-3031030,8dc2815f-d665-4a3e-a088-2f05ceea2d3d,Troca,2025-10-27,2025-11-04,2025-11-12,16,2025-10,Troca,16–30d
IN-3830965,f9f86430-d69b-46c3-a83e-7e14f9b4abd4,Troca,2026-03-28,2026-04-01,2026-04-13,16,2026-03,Troca,16–30d
IN-3638189,f4686f1f-be53-48ef-ab9d-faca00e4d15c,Troca,2026-02-13,2026-02-19,2026-03-01,16,2026-02,Troca,16–30d
IN-4128407,ac8cfec6-f1d9-46d8-ba97-eb651ec6a085,Troca,2026-07-05,2026-07-20,2026-07-21,16,2026-07,Troca,16–30d
IN-3285554-SN,0c6e79a6-f1f7-4bdc-b08d-7d09acba8adc,Troca,2025-11-29,2025-12-08,2025-12-15,16,2025-11,Troca,16–30d
IN-3890859,e2666e0f-d2f9-4806-8d53-103a3784b07d,Troca,2026-04-12,2026-04-16,2026-04-28,16,2026-04,Troca,16–30d
IN-3139410,c1abb449-c142-4e95-a025-6bccf31a2920,Troca,2025-11-14,2025-11-25,2025-11-30,16,2025-11,Troca,16–30d
IN-3828717,073c10d4-48fe-4774-9a7d-7008f0bea672,Troca,2026-03-27,2026-03-31,2026-04-12,16,2026-03,Troca,16–30d
IN-3845892,c1aff93d-c003-4db8-91eb-8217eb6472b2,Troca,2026-03-31,2026-04-07,2026-04-16,16,2026-03,Troca,16–30d
IN-3861940,0e70649d-17d3-4d6d-8759-ac3b6addcc93,Devolução,2026-04-04,2026-04-10,2026-04-20,16,2026-04,Devolução,16–30d
IN-3801308,f81d6ff0-f615-41af-b418-198cecd3c203,Troca,2026-03-21,2026-03-30,2026-04-06,16,2026-03,Troca,16–30d
IN-3949163,94addc06-5988-4ac1-8645-c7e8fc5b1c0d,Devolução,2026-05-01,2026-05-07,2026-05-17,16,2026-05,Devolução,16–30d
IN-4106716,a6fdd49b-3e11-4c60-b898-6d3749b32f2f,Troca,2026-06-27,2026-07-07,2026-07-13,16,2026-06,Troca,16–30d
IN-3068862,d476b01c-b52e-4e6a-8fef-f6d5ad6bd3c1,Troca,2025-11-05,2025-11-17,2025-11-21,16,2025-11,Troca,16–30d
IN-3738155,bad1d10e-5b64-4536-a050-467ed5e79bf7,Troca,2026-03-10,2026-03-13,2026-03-26,16,2026-03,Troca,16–30d
IN-3561484-ENTR-0226,70144203-452e-446b-94d5-192096569e4f,Troca,2026-01-22,2026-01-29,2026-02-07,16,2026-01,Troca,16–30d
IN-3757294,6dbcebb8-14f7-4848-a26a-a5fd5dd28ed4,Troca,2026-03-14,2026-03-18,2026-03-30,16,2026-03,Troca,16–30d
IN-3329571,8f4de44b-9ea9-4d1b-8506-43f1bdc87245,Sem Reembolso,2025-12-04,2025-12-10,2025-12-20,16,2025-12,Sem reembolso,16–30d
IN-3359938-ENTR-0126,62be5051-0dcb-4410-a623-9d3e85d95fcb,Troca,2025-12-09,2025-12-17,2025-12-25,16,2025-12,Troca,16–30d
IN-2806736,fee21bfb-f0a6-4d86-bc36-129017b2af82,Troca,2025-09-08,2025-09-16,2025-09-24,16,2025-09,Troca,16–30d
IN-3599750,a4affc57-1f53-4534-b7f2-322c26b17418,Troca,2026-02-02,2026-02-05,2026-02-18,16,2026-02,Troca,16–30d
IN-4136673,a937e7f6-ed6f-40e9-96b8-04b9b13f0597,Troca,2026-07-07,2026-07-16,2026-07-23,16,2026-07,Troca,16–30d
IN-3149062,a6601ebd-c39d-4f26-9ccc-9e885196567e,Troca,2025-11-16,2025-11-24,2025-12-02,16,2025-11,Troca,16–30d
IN-3370660,6b520d73-f913-498a-84c7-550318d2eb76,Troca,2025-12-10,2025-12-19,2025-12-26,16,2025-12,Troca,16–30d
IN-3665553,f08003ae-bec3-40e8-aeed-809af7b9963b,Troca,2026-02-21,2026-02-27,2026-03-09,16,2026-02,Troca,16–30d
IN-3696667,4bdaec86-b204-4b62-851f-6c30a6639216,Devolução,2026-03-01,,2026-03-17,16,2026-03,Devolução,16–30d
IN-3871522-ENTR-0526,28943427-5681-4af1-beb1-75ed2bee335f,Devolução,2026-04-07,2026-04-22,2026-04-23,16,2026-04,Devolução,16–30d
IN-4095937,02f9fd68-35ca-4ef3-9f52-19dff06ac37c,Troca,2026-06-22,2026-07-07,2026-07-08,16,2026-06,Troca,16–30d
IN-3762809,747a22f4-a0c0-4a94-a0cb-b1bcd333c3d4,Devolução,2026-03-15,2026-03-25,2026-03-31,16,2026-03,Devolução,16–30d
IN-3118621,10371643-7a1f-45fa-bf16-5c1c4d52d1b3,Troca,2025-11-12,2025-11-24,2025-11-28,16,2025-11,Troca,16–30d
IN-3104538,1e172688-0066-4f22-b300-1e11a4f04724,Troca,2025-11-10,2025-11-17,2025-11-26,16,2025-11,Troca,16–30d
IN-3391558-ENTR-0126,bd0ecc1c-a83c-4bba-b5f7-46f725cbf19b,Troca,2025-12-14,2025-12-26,2025-12-30,16,2025-12,Troca,16–30d
IN-3613992,c5668719-58d3-4f95-a005-cee64ffab1f9,Troca,2026-02-06,2026-02-14,2026-02-22,16,2026-02,Troca,16–30d
IN-4012531,b3eb3f82-0378-41f0-a149-e9ba51bce44e,Troca,2026-05-24,2026-05-30,2026-06-09,16,2026-05,Troca,16–30d
IN-3058941,0fafdb48-6f51-4b01-82be-1d3141eb7e2c,Troca,2025-11-03,2025-11-08,2025-11-19,16,2025-11,Troca,16–30d
IN-3461397,a99cdb84-91f3-439e-95b1-d25d26e203e4,Sem Reembolso,2025-12-29,2026-01-05,2026-01-14,16,2025-12,Sem reembolso,16–30d
IN-2915747,959a6290-73d9-49c9-8d2b-5e9de2a4bb60,Troca,2025-10-06,2025-10-13,2025-10-22,16,2025-10,Troca,16–30d
IN-3170084,77e8dde2-7b22-4496-a1c1-063712affe11,Troca,2025-11-20,2025-12-08,2025-12-06,16,2025-11,Troca,16–30d
IN-3844976,8e2089b5-8b95-4043-892d-fd284148c439,Troca,2026-03-30,2026-04-07,2026-04-15,16,2026-03,Troca,16–30d
IN-4154987,88470ce1-13a4-48a2-94c9-a0c9bf11a76d,Troca,2026-07-15,2026-07-29,2026-07-31,16,2026-07,Troca,16–30d
IN-3229787,56f4673e-6085-45a7-a574-4a87b04a78b2,Troca e devolução,2025-11-27,2025-12-02,2025-12-13,16,2025-11,Mista,16–30d
IN-4003882,ddc60958-ace3-486c-b073-bf2a32a910e0,Troca,2026-05-20,2026-05-26,2026-06-05,16,2026-05,Troca,16–30d
IN-3722136,dec1a6b5-3bf4-4a1a-9b57-49aabf9db562,Troca,2026-03-07,2026-03-21,2026-03-23,16,2026-03,Troca,16–30d
IN-3854559,72520746-21ac-4266-9d02-8150e80bbf80,Troca,2026-04-02,2026-04-17,2026-04-18,16,2026-04,Troca,16–30d
IN-2865204,5ac3a101-54d8-4e6e-a09e-95fedb9051e6,Troca,2025-09-20,2025-09-29,2025-10-06,16,2025-09,Troca,16–30d
IN-3973879,1f9ba554-0016-4b49-a1af-a42e78ab619f,Troca,2026-05-10,2026-05-22,2026-05-26,16,2026-05,Troca,16–30d
IN-3346210,1bc22523-6756-46dc-89e6-f2905ee9ed96,Troca,2025-12-07,2025-12-12,2025-12-23,16,2025-12,Troca,16–30d
IN-4126112,62be09a1-dc51-4f55-8ce5-b4d9f36a75cd,Troca,2026-07-04,2026-07-06,2026-07-20,16,2026-07,Troca,16–30d
IN-2878575,06da8f8c-bbc6-4ea6-b228-e5e9668c6418,Troca,2025-09-24,2025-09-27,2025-10-10,16,2025-09,Troca,16–30d
IN-3183589,945b6c42-584b-4faa-9b0f-4b9f28981aa8,Troca,2025-11-22,2025-12-01,2025-12-08,16,2025-11,Troca,16–30d
IN-3386722,accb6152-40b1-4838-a56a-43b6b19a4f0e,Troca,2025-12-13,2025-12-19,2025-12-29,16,2025-12,Troca,16–30d
IN-2755060-SN,874ce5e0-c508-4701-842f-0ab24edd3a8f,Troca,2025-08-26,2025-09-10,2025-09-11,16,2025-08,Troca,16–30d
IN-3238392,95325430-74f8-4eb6-a33b-e6a4bc507a2a,Troca,2025-11-28,2025-12-03,2025-12-14,16,2025-11,Troca,16–30d
IN-3285778,981c453a-e30a-475e-a458-afcdf85143b8,Troca,2025-11-29,2025-12-11,2025-12-15,16,2025-11,Troca,16–30d
IN-3774846,d1777ff5-2e57-4517-bbba-c761eef698c0,Troca,2026-03-16,2026-03-21,2026-04-01,16,2026-03,Troca,16–30d
IN-3883866,e794a964-def2-49a0-860d-a400cf18704d,Troca,2026-04-09,,2026-04-25,16,2026-04,Troca,16–30d
IN-2857871,aaefc7da-344a-40ca-bbcf-b96c31a4abb9,Troca,2025-09-19,2025-09-25,2025-10-05,16,2025-09,Troca,16–30d
IN-3284979,26e9988e-4ca0-4108-a2de-2918dc33ea93,Troca,2025-11-29,2025-12-09,2025-12-15,16,2025-11,Troca,16–30d
IN-3932154,c054b793-ca7a-4b2c-bb95-246ee0450173,Troca,2026-04-25,2026-05-07,2026-05-11,16,2026-04,Troca,16–30d
IN-3049907,9b5ab9f3-4d35-479b-99b1-09d6fce9d8d3,Troca,2025-11-01,2025-11-10,2025-11-17,16,2025-11,Troca,16–30d
IN-3363122,b1e2207d-5ff4-4c98-a6ea-41fdba2ebb45,Devolução,2025-12-09,2025-12-17,2025-12-25,16,2025-12,Devolução,16–30d
IN-3596191,0195504a-94c1-4e01-93c3-ff3701852616,Troca,2026-02-01,2026-02-19,2026-02-17,16,2026-02,Troca,16–30d
IN-3757255,6a9adfc1-aac7-4fd1-83d5-cc87207b7af7,Troca,2026-03-14,2026-03-17,2026-03-30,16,2026-03,Troca,16–30d
IN-3891840,97f83a11-7d23-420f-81ca-3d33390a37e9,Troca,2026-04-12,2026-04-15,2026-04-28,16,2026-04,Troca,16–30d
IN-3127014,4fa413b4-11a9-43ab-9718-21c2cf2229a5,Troca,2025-11-13,2025-11-18,2025-11-29,16,2025-11,Troca,16–30d
IN-2714868,d1a685bd-3363-473d-80fa-605c426e63a3,Troca,2025-08-15,2025-08-27,2025-08-31,16,2025-08,Troca,16–30d
IN-2746501,9e248a1d-3c97-4aff-8687-620e72259c49,Devolução,2025-08-24,2025-09-08,2025-09-09,16,2025-08,Devolução,16–30d
IN-3877396,f33979c2-ae42-4199-af53-52395747dbcc,Troca,2026-04-08,2026-04-13,2026-04-24,16,2026-04,Troca,16–30d
IN-3073959,4836ae0c-43a1-4a2c-866b-fa366ba8dea4,Troca,2025-11-06,2025-11-13,2025-11-22,16,2025-11,Troca,16–30d
IN-3439046,d1c498a3-7ed8-4225-bdaf-a019f2ae3282,Devolução,2025-12-22,2026-01-05,2026-01-07,16,2025-12,Devolução,16–30d
IN-3667706,d60a5b1c-14b0-4c76-8a4d-62f2dc5d25f2,Troca,2026-02-21,2026-02-27,2026-03-09,16,2026-02,Troca,16–30d
IN-2971023,20beeef9-94b3-4cfe-808d-6632831f868a,Troca,2025-10-12,2025-10-21,2025-10-28,16,2025-10,Troca,16–30d
IN-3435996,a5518dfb-0e1c-4ae1-aad5-97aeaf724c3e,Troca,2025-12-21,2025-12-23,2026-01-06,16,2025-12,Troca,16–30d
IN-3325591-SN,95b27f6b-e393-4332-b55d-bafac552c982,Troca,2025-12-03,2025-12-10,2025-12-19,16,2025-12,Troca,16–30d
